ID,ADDITIONAL_DESCRIPTION,GA_ATTRIBUTES
5861530,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861536,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861545,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861550,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5860484,"<p>Lightweight design and low EPA minimize pole load</p><p>Best-in-class 5-G vibration rating</p><p>100,000-hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861555,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861561,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861570,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861575,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861580,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861586,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861595,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861600,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861605,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861611,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5860378,"<p>Lightweight design and low EPA minimize pole load</p><p>Best-in-class 5-G vibration rating</p><p>100,000-hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5860493,"<p>Lightweight design and low EPA minimize pole load</p><p>Best-in-class 5-G vibration rating</p><p>100,000-hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861620,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5861625,"<p>100,000-hour LED lifespan</p><p>Type IV distribution</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5856997,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857007,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857012,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857022,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857027,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857037,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857042,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857052,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857057,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857067,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857073,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857083,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857088,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857098,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857103,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857113,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857118,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857128,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857133,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857143,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857148,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857158,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857163,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857173,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857178,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857188,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857193,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857203,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857208,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857218,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857223,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857233,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857238,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857248,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857253,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857263,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857268,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857278,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857283,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857293,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857298,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857308,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857313,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857323,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857328,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857338,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857343,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857353,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857358,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857368,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857373,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857383,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857388,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857398,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857403,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857413,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857418,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857428,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857433,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857443,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857448,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857458,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857463,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857473,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857478,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857488,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5857493,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5853054,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5853056,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5853058,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5853060,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5853068,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
5853069,"<p>0-10V Dimming, standard</p><p>100,000-Hour LED lifespan</p>",purchase-dimension7:new-image-document-additional-description-dima-March2020
